'Mode','Scenario','TiempoPromedio','TortuosityPromedio',row
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695426]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
['Mode','Scenario','TiempoPromedio','TortuosityPromedio'],['Laplacian-Nine_Point','Cross',56.0,1.3425187881695428]
